date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:03:07	47519/47519	---M--	200	added ('OK')	image/png	etag:W/%22b99f-18579e950fb%22	https://code.visualstudio.com/assets/docs/languages/javascript/inlay-parameters.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/inlay-parameters.png	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:08	42511/42511	---M--	200	added ('OK')	image/png	etag:W/%22a60f-18579e950fb%22	https://code.visualstudio.com/assets/docs/languages/javascript/inlay-var-types.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/inlay-var-types.png	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:09	7694/7694	---M--	200	added ('OK')	image/png	etag:W/%221e0e-18579e950fb%22	https://code.visualstudio.com/assets/docs/languages/javascript/inlay-property-types.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/inlay-property-types.png	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:10	27054/27054	---M--	200	added ('OK')	image/png	etag:W/%2269ae-18579e9510a%22	https://code.visualstudio.com/assets/docs/languages/javascript/inlay-parameter-types.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/inlay-parameter-types.png	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:11	19912/19912	---M--	200	added ('OK')	image/png	etag:W/%224dc8-18579e950fb%22	https://code.visualstudio.com/assets/docs/languages/javascript/inlay-return-type.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/inlay-return-type.png	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:13	36522/36522	---M--	200	added ('OK')	image/png	etag:W/%228eaa-18579e950fb%22	https://code.visualstudio.com/assets/docs/languages/javascript/references-codelens.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/references-codelens.png	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:14	41832/41832	---M--	200	added ('OK')	image/png	etag:W/%22a368-18579e950fb%22	https://code.visualstudio.com/assets/docs/languages/javascript/references-codelens-peek.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/references-codelens-peek.png	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:15	221820/221820	---M--	200	added ('OK')	video/mp4	etag:W/%223627c-18579e957f3%22	https://code.visualstudio.com/assets/docs/languages/javascript/update-imports.mp4	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/update-imports.mp4	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:17	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.45a.delayed	(from https://code.visualstudio.com/docs/languages/json)
18:03:17	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.45b.delayed	(from https://code.visualstudio.com/docs/languages/json)
18:03:17	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.45c.delayed	(from https://code.visualstudio.com/docs/languages/json)
18:03:17	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.45d.delayed	(from https://code.visualstudio.com/docs/languages/json)
18:03:17	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.45e.delayed	(from https://code.visualstudio.com/docs/languages/json)
18:03:17	2408672/2408672	---M--	200	added ('OK')	image/gif	etag:W/%2224c0e0-18579e95785%22	https://code.visualstudio.com/assets/docs/languages/javascript/checkjs-example.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/checkjs-example.gif	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:18	11287/11287	---M--	200	added ('OK')	image/png	etag:W/%222c17-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/json/json_hero.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/json/json_hero.png	(from https://code.visualstudio.com/docs/languages/json)
18:03:19	6139/6139	---M--	200	added ('OK')	image/png	etag:W/%2217fb-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/json/intellisense.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/json/intellisense.png	(from https://code.visualstudio.com/docs/languages/json)
18:03:19	1216804/1216804	---M--	200	added ('OK')	image/gif	etag:W/%22129124-18579e9561e%22	https://code.visualstudio.com/assets/docs/languages/javascript/debug_data_inspection.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/javascript/debug_data_inspection.gif	(from https://code.visualstudio.com/docs/languages/javascript)
18:03:20	4066/4066	---M--	200	added ('OK')	image/png	etag:W/%22fe2-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/json/gotosymbol.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/json/gotosymbol.png	(from https://code.visualstudio.com/docs/languages/json)
18:03:21	4883/4883	---M--	200	added ('OK')	image/png	etag:W/%221313-18579e9510a%22	https://code.visualstudio.com/assets/docs/languages/json/hoverandtoggle.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/json/hoverandtoggle.png	(from https://code.visualstudio.com/docs/languages/json)
18:03:22	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.464.delayed	(from https://code.visualstudio.com/docs/languages/html)
18:03:22	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.465.delayed	(from https://code.visualstudio.com/docs/languages/html)
18:03:22	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.466.delayed	(from https://code.visualstudio.com/docs/languages/html)
18:03:22	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.467.delayed	(from https://code.visualstudio.com/docs/languages/html)
18:03:22	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.468.delayed	(from https://code.visualstudio.com/docs/languages/html)
18:03:22	14592/14592	---M--	200	added ('OK')	image/png	etag:W/%223900-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/json/defaultSnippets.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/json/defaultSnippets.png	(from https://code.visualstudio.com/docs/languages/json)
18:03:23	4407/4407	---M--	200	added ('OK')	image/png	etag:W/%221137-18579e950bc%22	https://code.visualstudio.com/assets/docs/languages/html/htmlintellisense.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/html/htmlintellisense.png	(from https://code.visualstudio.com/docs/languages/html)
18:03:25	101197/101197	---M--	200	added ('OK')	image/gif	etag:W/%2218b4d-18579e950ad%22	https://code.visualstudio.com/assets/docs/languages/html/auto-close1.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/html/auto-close1.gif	(from https://code.visualstudio.com/docs/languages/html)
18:03:26	72744/72744	---M--	200	added ('OK')	image/gif	etag:W/%2211c28-18579e950ad%22	https://code.visualstudio.com/assets/docs/languages/html/auto-close2.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/html/auto-close2.gif	(from https://code.visualstudio.com/docs/languages/html)
18:03:27	26851/26851	---M--	200	added ('OK')	image/png	etag:W/%2268e3-18579e950bc%22	https://code.visualstudio.com/assets/docs/languages/html/color-picker-html.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/html/color-picker-html.png	(from https://code.visualstudio.com/docs/languages/html)
18:03:28	3965/3965	---M--	200	added ('OK')	image/png	etag:W/%22f7d-18579e950bc%22	https://code.visualstudio.com/assets/docs/languages/html/htmlhover.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/html/htmlhover.png	(from https://code.visualstudio.com/docs/languages/html)
18:03:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.46f.delayed	(from https://code.visualstudio.com/docs/languages/css)
18:03:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.470.delayed	(from https://code.visualstudio.com/docs/languages/css)
18:03:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.471.delayed	(from https://code.visualstudio.com/docs/languages/css)
18:03:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.472.delayed	(from https://code.visualstudio.com/docs/languages/css)
18:03:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.473.delayed	(from https://code.visualstudio.com/docs/languages/css)
18:03:30	194330/194330	---M--	200	added ('OK')	image/gif	etag:W/%222f71a-18579e955ef%22	https://code.visualstudio.com/assets/docs/languages/html/emmetsnippet.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/html/emmetsnippet.gif	(from https://code.visualstudio.com/docs/languages/html)
18:03:30	9715/9715	---M--	200	added ('OK')	image/png	etag:W/%2225f3-18579e950ad%22	https://code.visualstudio.com/assets/docs/languages/css/intellisense.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/css/intellisense.png	(from https://code.visualstudio.com/docs/languages/css)
18:03:31	7685/7685	---M--	200	added ('OK')	image/png	etag:W/%221e05-18579e950ad%22	https://code.visualstudio.com/assets/docs/languages/css/color.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/css/color.png	(from https://code.visualstudio.com/docs/languages/css)
18:03:33	14769/14769	---M--	200	added ('OK')	image/png	etag:W/%2239b1-18579e950ad%22	https://code.visualstudio.com/assets/docs/languages/css/css-color-picker.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/css/css-color-picker.png	(from https://code.visualstudio.com/docs/languages/css)
18:03:34	4636/4636	---M--	200	added ('OK')	image/png	etag:W/%22121c-18579e950ad%22	https://code.visualstudio.com/assets/docs/languages/css/hover.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/css/hover.png	(from https://code.visualstudio.com/docs/languages/css)
18:03:35	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.479.delayed	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:35	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.47a.delayed	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:35	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.47b.delayed	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:35	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.47c.delayed	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:35	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.47d.delayed	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:35	54044/54044	---M--	200	added ('OK')	image/png	etag:W/%22d31c-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/Languages_typescript.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/Languages_typescript.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:37	307454/307454	---M--	200	added ('OK')	image/png	etag:W/%224b0fe-18579e956aa%22	https://code.visualstudio.com/assets/docs/languages/typescript/overview.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/overview.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:37	38848/38848	---M--	200	added ('OK')	image/png	etag:W/%2297c0-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/create-new-file.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/create-new-file.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:38	102453/102453	---M--	200	added ('OK')	image/png	etag:W/%2219035-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/compiled-hello-world.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/compiled-hello-world.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:40	127292/127292	---M--	200	added ('OK')	image/png	etag:W/%221f13c-18579e95727%22	https://code.visualstudio.com/assets/docs/languages/typescript/run-hello-world.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/run-hello-world.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:41	100085/100085	---M--	200	added ('OK')	image/png	etag:W/%22186f5-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/ts-intellisense.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/ts-intellisense.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:41	15875/15875	---M--	200	added ('OK')	image/png	etag:W/%223e03-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/hover.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/hover.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:43	9869/9869	---M--	200	added ('OK')	image/png	etag:W/%22268d-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/signature-help.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/signature-help.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:44	123463/123463	---M--	200	added ('OK')	image/png	etag:W/%221e247-18579e956ca%22	https://code.visualstudio.com/assets/docs/languages/typescript/ts-snippets.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/ts-snippets.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:45	95756/95756	---M--	200	added ('OK')	image/png	etag:W/%221760c-18579e95747%22	https://code.visualstudio.com/assets/docs/languages/typescript/ts-error.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/ts-error.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:46	67225/67225	---M--	200	added ('OK')	image/png	etag:W/%2210699-18579e956ba%22	https://code.visualstudio.com/assets/docs/languages/typescript/ts-error-inline.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/ts-error-inline.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:47	16696/16696	---M--	200	added ('OK')	image/png	etag:W/%224138-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/refactorings.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/refactorings.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:48	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.48a.delayed	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:48	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.48b.delayed	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:48	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.48c.delayed	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:48	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.48d.delayed	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:48	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.48e.delayed	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:48	9724/9724	---M--	200	added ('OK')	image/png	etag:W/%2225fc-18579e951a7%22	https://code.visualstudio.com/assets/docs/languages/typescript/rename.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/typescript/rename.png	(from https://code.visualstudio.com/docs/languages/typescript)
18:03:49	16098/16098	---M--	200	added ('OK')	image/png	etag:W/%223ee2-18579e9503f%22	https://code.visualstudio.com/assets/docs/languages/Markdown/markdown-outline-view.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/markdown-outline-view.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:51	134790/134790	---M--	200	added ('OK')	image/png	etag:W/%2220e86-18579e953f8%22	https://code.visualstudio.com/assets/docs/languages/Markdown/go-to-symbol.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/go-to-symbol.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:52	139383/139383	---M--	200	added ('OK')	image/png	etag:W/%2222077-18579e955a1%22	https://code.visualstudio.com/assets/docs/languages/Markdown/go-to-symbol-in-workspace.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/go-to-symbol-in-workspace.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:53	132193/132193	---M--	200	added ('OK')	image/png	etag:W/%2220461-18579e95408%22	https://code.visualstudio.com/assets/docs/languages/Markdown/path-completions.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/path-completions.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:54	102039/102039	---M--	200	added ('OK')	image/png	etag:W/%2218e97-18579e95591%22	https://code.visualstudio.com/assets/docs/languages/Markdown/path-completions-header.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/path-completions-header.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:57	41444/41444	---M--	200	added ('OK')	image/png	etag:W/%22a1e4-18579e953f8%22	https://code.visualstudio.com/assets/docs/languages/markdown/link-validation.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/markdown/link-validation.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:58	65018/65018	---M--	200	added ('OK')	image/png	etag:W/%22fdfa-18579e953f8%22	https://code.visualstudio.com/assets/docs/languages/Markdown/find-all-references.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/find-all-references.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:03:59	1657315/1657315	---M--	200	added ('OK')	image/gif	etag:W/%221949e3-18579e9563d%22	https://code.visualstudio.com/assets/docs/languages/Markdown/smart-select.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/smart-select.gif	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:00	31073/31073	---M--	200	added ('OK')	image/png	etag:W/%227961-18579e9509d%22	https://code.visualstudio.com/assets/docs/languages/Markdown/preview.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/preview.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:01	4836092/4836092	---M--	200	added ('OK')	image/gif	etag:W/%2249cafc-18579e9566c%22	https://code.visualstudio.com/assets/docs/languages/Markdown/rename-header.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/rename-header.gif	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:01	2608517/2608517	---M--	200	added ('OK')	image/gif	etag:W/%2227cd85-18579e9565c%22	https://code.visualstudio.com/assets/docs/languages/Markdown/drop-link.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/drop-link.gif	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:02	1689/1689	---M--	200	added ('OK')	image/png	etag:W/%22699-18579e9503f%22	https://code.visualstudio.com/assets/docs/languages/Markdown/locked-preview-title.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/locked-preview-title.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:05	33206/33206	---M--	200	added ('OK')	image/png	etag:W/%2281b6-18579e9509d%22	https://code.visualstudio.com/assets/docs/languages/Markdown/preview-selection-marker.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/preview-selection-marker.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:05	1837109/1837109	---M--	200	added ('OK')	image/gif	etag:W/%221c0835-18579e9563d%22	https://code.visualstudio.com/assets/docs/languages/Markdown/md-dynamic-preview.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/md-dynamic-preview.gif	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:05	3769713/3769713	---M--	200	added ('OK')	image/gif	etag:W/%22398571-18579e956aa%22	https://code.visualstudio.com/assets/docs/languages/Markdown/preview-scroll-sync.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/preview-scroll-sync.gif	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:07	593482/593482	---M--	200	added ('OK')	image/gif	etag:W/%2290e4a-18579e95591%22	https://code.visualstudio.com/assets/docs/languages/Markdown/double-click-preview-switch.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/double-click-preview-switch.gif	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:08	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.4a1.delayed	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:08	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.4a2.delayed	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:08	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.4a3.delayed	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:08	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.4a4.delayed	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:08	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.4a5.delayed	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:08	268003/268003	---M--	200	added ('OK')	image/png	etag:W/%22416e3-18579e955b0%22	https://code.visualstudio.com/assets/docs/languages/Markdown/security-alert.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/security-alert.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:08	11991/11991	---M--	200	added ('OK')	image/png	etag:W/%222ed7-18579e9509d%22	https://code.visualstudio.com/assets/docs/languages/Markdown/security-selector.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/Markdown/security-selector.png	(from https://code.visualstudio.com/docs/languages/markdown)
18:04:10	182752/182752	---M--	200	added ('OK')	image/png	etag:W/%222c9e0-18579e955fe%22	https://code.visualstudio.com/assets/docs/languages/powershell/PowerShellExtension.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/PowerShellExtension.png	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:10	1958/1958	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%227a6-a9w43M7TIbeCikR8aGxUpDnJj3w%22	https://code.visualstudio.com/docs/editor/debugging.md	E:/Desktop/SSSS/code.visualstudio.com/docs/editor/debugging.4a7.delayed	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:11	4886/4886	---M--	200	added ('OK')	image/png	etag:W/%221316-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/powershell/pesterCodeLens.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/pesterCodeLens.png	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:14	3467/3467	---M--	200	added ('OK')	image/png	etag:W/%22d8b-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/powershell/pssaExtensionSetting.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/pssaExtensionSetting.png	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:15	1410/1410	---M--	200	added ('OK')	image/png	etag:W/%22582-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/powershell/cpPlasterCommand.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/cpPlasterCommand.png	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:16	2069934/2069934	---M--	200	added ('OK')	image/gif	etag:W/%221f95ae-18579e95803%22	https://code.visualstudio.com/assets/docs/languages/powershell/codeLensPesterSymbol.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/codeLensPesterSymbol.gif	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:16	1958/1958	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%227a6-a9w43M7TIbeCikR8aGxUpDnJj3w%22	https://code.visualstudio.com/docs/getstarted/settings.md	E:/Desktop/SSSS/code.visualstudio.com/docs/getstarted/settings.4ad.delayed	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:18	4107/4107	---M--	200	added ('OK')	image/png	etag:W/%22100b-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/powershell/codeGear.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/codeGear.png	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:18	2730623/2730623	---M--	200	added ('OK')	image/gif	etag:W/%2229aa7f-18579e9564d%22	https://code.visualstudio.com/assets/docs/languages/powershell/codeLensFuncRef.gif	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/codeLensFuncRef.gif	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:19	1585/1585	---M--	200	added ('OK')	image/png	etag:W/%22631-18579e95149%22	https://code.visualstudio.com/assets/docs/languages/powershell/pwshExamples.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/languages/powershell/pwshExamples.png	(from https://code.visualstudio.com/docs/languages/powershell)
18:04:20	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.4b1.delayed	(from https://code.visualstudio.com/docs/languages/cpp)
18:04:20	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.4b2.delayed	(from https://code.visualstudio.com/docs/languages/cpp)
